time/total_timesteps,time/episodes,time/fps,time/time_elapsed,rollout/exploration_rate,rollout/ep_len_mean,rollout/ep_rew_mean,train/loss,train/learning_rate,train/n_updates
161831,16016,3438,47,0.01,9.5,9.5,81516112.0,0.001,40432
161867,16020,3437,47,0.01,9.48,9.48,57703496.0,0.001,40441
161904,16024,3436,47,0.01,9.45,9.45,53220848.0,0.001,40450
161940,16028,3436,47,0.01,9.45,9.45,93890896.0,0.001,40459
161979,16032,3436,47,0.01,9.47,9.47,66379848.0,0.001,40469
162015,16036,3436,47,0.01,9.45,9.45,81832944.0,0.001,40478
162051,16040,3436,47,0.01,9.44,9.44,51606816.0,0.001,40487
162089,16044,3436,47,0.01,9.42,9.42,61839768.0,0.001,40497
162125,16048,3436,47,0.01,9.38,9.38,77594128.0,0.001,40506
162163,16052,3436,47,0.01,9.39,9.39,87944536.0,0.001,40515
162200,16056,3436,47,0.01,9.41,9.41,71193840.0,0.001,40524
162237,16060,3434,47,0.01,9.4,9.4,68537664.0,0.001,40534
162274,16064,3434,47,0.01,9.41,9.41,62449216.0,0.001,40543
162306,16068,3434,47,0.01,9.36,9.36,53846996.0,0.001,40551
162343,16072,3434,47,0.01,9.34,9.34,57472744.0,0.001,40560
162379,16076,3434,47,0.01,9.3,9.3,79541952.0,0.001,40569
162417,16080,3434,47,0.01,9.27,9.27,93960000.0,0.001,40579
162455,16084,3434,47,0.01,9.28,9.28,69977704.0,0.001,40588
162494,16088,3434,47,0.01,9.27,9.27,72326920.0,0.001,40598
162531,16092,3434,47,0.01,9.26,9.26,53455104.0,0.001,40607
162569,16096,3434,47,0.01,9.27,9.27,76167248.0,0.001,40617
162607,16100,3434,47,0.01,9.27,9.27,52171608.0,0.001,40626
162644,16104,3433,47,0.01,9.25,9.25,78717248.0,0.001,40635
162683,16108,3433,47,0.01,9.28,9.28,63572712.0,0.001,40645
162721,16112,3434,47,0.01,9.29,9.29,69056992.0,0.001,40655
162756,16116,3433,47,0.01,9.25,9.25,47991944.0,0.001,40663
162793,16120,3433,47,0.01,9.26,9.26,73089184.0,0.001,40673
162833,16124,3433,47,0.01,9.29,9.29,93145848.0,0.001,40683
162871,16128,3432,47,0.01,9.31,9.31,69086992.0,0.001,40692
162906,16132,3432,47,0.01,9.27,9.27,69341376.0,0.001,40701
162943,16136,3432,47,0.01,9.28,9.28,53812392.0,0.001,40710
162980,16140,3432,47,0.01,9.29,9.29,80503560.0,0.001,40719
163018,16144,3432,47,0.01,9.29,9.29,68714936.0,0.001,40729
163055,16148,3432,47,0.01,9.3,9.3,95049776.0,0.001,40738
163090,16152,3432,47,0.01,9.27,9.27,52622492.0,0.001,40747
163130,16156,3432,47,0.01,9.3,9.3,67296768.0,0.001,40757
163165,16160,3431,47,0.01,9.28,9.28,64058980.0,0.001,40766
163202,16164,3430,47,0.01,9.28,9.28,43225080.0,0.001,40775
163240,16168,3430,47,0.01,9.34,9.34,64788144.0,0.001,40784
163277,16172,3430,47,0.01,9.34,9.34,75515696.0,0.001,40794
163316,16176,3430,47,0.01,9.37,9.37,62134968.0,0.001,40803
163354,16180,3430,47,0.01,9.37,9.37,79877568.0,0.001,40813
163395,16184,3430,47,0.01,9.4,9.4,69365072.0,0.001,40823
163433,16188,3430,47,0.01,9.39,9.39,64726600.0,0.001,40833
163473,16192,3430,47,0.01,9.42,9.42,74579992.0,0.001,40843
163512,16196,3430,47,0.01,9.43,9.43,86358648.0,0.001,40852
163548,16200,3429,47,0.01,9.41,9.41,60094120.0,0.001,40861
163586,16204,3429,47,0.01,9.42,9.42,43544960.0,0.001,40871
163623,16208,3428,47,0.01,9.4,9.4,60225436.0,0.001,40880
163660,16212,3428,47,0.01,9.39,9.39,67051856.0,0.001,40889
163699,16216,3428,47,0.01,9.43,9.43,53862920.0,0.001,40899
163736,16220,3428,47,0.01,9.43,9.43,54747700.0,0.001,40908
163773,16224,3428,47,0.01,9.4,9.4,64695908.0,0.001,40918
163810,16228,3428,47,0.01,9.39,9.39,63480652.0,0.001,40927
163846,16232,3428,47,0.01,9.4,9.4,75806616.0,0.001,40936
163881,16236,3429,47,0.01,9.38,9.38,60573696.0,0.001,40945
163917,16240,3429,47,0.01,9.37,9.37,59491964.0,0.001,40954
163956,16244,3429,47,0.01,9.38,9.38,64917624.0,0.001,40963
163994,16248,3429,47,0.01,9.39,9.39,116370144.0,0.001,40973
164030,16252,3429,47,0.01,9.4,9.4,75880256.0,0.001,40982
164069,16256,3429,47,0.01,9.39,9.39,69627632.0,0.001,40992
164108,16260,3429,47,0.01,9.43,9.43,58202048.0,0.001,41001
164148,16264,3429,47,0.01,9.46,9.46,48493912.0,0.001,41011
164185,16268,3428,47,0.01,9.45,9.45,49807512.0,0.001,41021
164221,16272,3427,47,0.01,9.44,9.44,83760048.0,0.001,41030
164259,16276,3427,47,0.01,9.43,9.43,70512880.0,0.001,41039
164297,16280,3427,47,0.01,9.43,9.43,65926368.0,0.001,41049
164336,16284,3427,47,0.01,9.41,9.41,61713168.0,0.001,41058
164373,16288,3428,47,0.01,9.4,9.4,69139232.0,0.001,41068
164411,16292,3427,47,0.01,9.38,9.38,75540776.0,0.001,41077
164448,16296,3428,47,0.01,9.36,9.36,70851880.0,0.001,41086
164487,16300,3427,47,0.01,9.39,9.39,75424560.0,0.001,41096
164523,16304,3426,48,0.01,9.37,9.37,81237456.0,0.001,41105
164559,16308,3426,48,0.01,9.36,9.36,75797664.0,0.001,41114
164597,16312,3426,48,0.01,9.37,9.37,70996512.0,0.001,41124
164634,16316,3426,48,0.01,9.35,9.35,56039356.0,0.001,41133
164672,16320,3426,48,0.01,9.36,9.36,77834744.0,0.001,41142
164711,16324,3426,48,0.01,9.38,9.38,81711624.0,0.001,41152
164748,16328,3426,48,0.01,9.38,9.38,50417640.0,0.001,41161
164786,16332,3425,48,0.01,9.4,9.4,65205980.0,0.001,41171
164821,16336,3425,48,0.01,9.4,9.4,53268928.0,0.001,41180
164859,16340,3425,48,0.01,9.42,9.42,87387872.0,0.001,41189
164897,16344,3425,48,0.01,9.41,9.41,61430136.0,0.001,41199
164933,16348,3425,48,0.01,9.39,9.39,60043272.0,0.001,41208
164971,16352,3425,48,0.01,9.41,9.41,77742256.0,0.001,41217
165009,16356,3425,48,0.01,9.4,9.4,81224176.0,0.001,41227
165049,16360,3425,48,0.01,9.41,9.41,57081524.0,0.001,41237
165087,16364,3423,48,0.01,9.39,9.39,77053888.0,0.001,41246
165126,16368,3423,48,0.01,9.41,9.41,67598520.0,0.001,41256
165163,16372,3423,48,0.01,9.42,9.42,61777600.0,0.001,41265
165202,16376,3424,48,0.01,9.43,9.43,50602688.0,0.001,41275
165240,16380,3424,48,0.01,9.43,9.43,54972568.0,0.001,41284
165278,16384,3424,48,0.01,9.42,9.42,60473384.0,0.001,41294
165315,16388,3423,48,0.01,9.42,9.42,60367272.0,0.001,41303
165354,16392,3421,48,0.01,9.43,9.43,77156496.0,0.001,41313
165390,16396,3421,48,0.01,9.42,9.42,81080472.0,0.001,41322
165425,16400,3421,48,0.01,9.38,9.38,62647408.0,0.001,41331
165462,16404,3421,48,0.01,9.39,9.39,64041640.0,0.001,41340
165501,16408,3421,48,0.01,9.42,9.42,84925768.0,0.001,41350
165537,16412,3421,48,0.01,9.4,9.4,60410888.0,0.001,41359
165573,16416,3421,48,0.01,9.39,9.39,62586288.0,0.001,41368
165609,16420,3421,48,0.01,9.37,9.37,76883224.0,0.001,41377
165649,16424,3421,48,0.01,9.38,9.38,68998480.0,0.001,41387
165685,16428,3421,48,0.01,9.37,9.37,56715304.0,0.001,41396
165724,16432,3421,48,0.01,9.38,9.38,88650768.0,0.001,41405
165761,16436,3421,48,0.01,9.4,9.4,68063904.0,0.001,41415
165797,16440,3421,48,0.01,9.38,9.38,100695440.0,0.001,41424
165836,16444,3421,48,0.01,9.39,9.39,77363088.0,0.001,41433
165879,16448,3421,48,0.01,9.46,9.46,79202336.0,0.001,41444
165918,16452,3421,48,0.01,9.47,9.47,77301944.0,0.001,41454
165954,16456,3421,48,0.01,9.45,9.45,85338336.0,0.001,41463
165994,16460,3420,48,0.01,9.45,9.45,61662032.0,0.001,41473
166033,16464,3420,48,0.01,9.46,9.46,77906344.0,0.001,41483
166072,16468,3420,48,0.01,9.46,9.46,67966776.0,0.001,41492
166112,16472,3420,48,0.01,9.49,9.49,63113352.0,0.001,41502
166146,16476,3420,48,0.01,9.44,9.44,68634520.0,0.001,41511
166185,16480,3420,48,0.01,9.45,9.45,84117200.0,0.001,41521
166222,16484,3419,48,0.01,9.44,9.44,56212608.0,0.001,41530
166261,16488,3418,48,0.01,9.46,9.46,81728888.0,0.001,41540
166301,16492,3418,48,0.01,9.47,9.47,98001448.0,0.001,41550
166341,16496,3418,48,0.01,9.51,9.51,63288796.0,0.001,41560
166375,16500,3418,48,0.01,9.5,9.5,40562280.0,0.001,41568
166415,16504,3418,48,0.01,9.53,9.53,69804264.0,0.001,41578
166450,16508,3418,48,0.01,9.49,9.49,67260248.0,0.001,41587
166489,16512,3418,48,0.01,9.52,9.52,73893792.0,0.001,41597
166528,16516,3418,48,0.01,9.55,9.55,54928392.0,0.001,41606
166567,16520,3417,48,0.01,9.58,9.58,76745616.0,0.001,41616
166606,16524,3417,48,0.01,9.57,9.57,75440448.0,0.001,41626
166645,16528,3417,48,0.01,9.6,9.6,68737472.0,0.001,41636
166682,16532,3417,48,0.01,9.58,9.58,69349296.0,0.001,41645
166718,16536,3416,48,0.01,9.57,9.57,86215784.0,0.001,41654
166754,16540,3415,48,0.01,9.57,9.57,77624728.0,0.001,41663
166794,16544,3415,48,0.01,9.58,9.58,68712208.0,0.001,41673
166830,16548,3415,48,0.01,9.51,9.51,67627816.0,0.001,41682
166868,16552,3415,48,0.01,9.5,9.5,62591892.0,0.001,41691
166907,16556,3415,48,0.01,9.53,9.53,57779980.0,0.001,41701
166945,16560,3415,48,0.01,9.51,9.51,81004176.0,0.001,41711
166983,16564,3415,48,0.01,9.5,9.5,123308928.0,0.001,41720
167021,16568,3413,48,0.01,9.49,9.49,87041496.0,0.001,41730
167057,16572,3413,48,0.01,9.45,9.45,100849584.0,0.001,41739
167095,16576,3413,48,0.01,9.49,9.49,63492944.0,0.001,41748
167133,16580,3413,48,0.01,9.48,9.48,81109984.0,0.001,41758
167169,16584,3413,48,0.01,9.47,9.47,81963760.0,0.001,41767
167206,16588,3413,48,0.01,9.45,9.45,64441928.0,0.001,41776
167246,16592,3413,48,0.01,9.45,9.45,89425424.0,0.001,41786
167280,16596,3413,49,0.01,9.39,9.39,45985488.0,0.001,41794
167316,16600,3412,49,0.01,9.41,9.41,93152536.0,0.001,41803
167355,16604,3412,49,0.01,9.4,9.4,69654288.0,0.001,41813
167391,16608,3412,49,0.01,9.41,9.41,63346184.0,0.001,41822
167429,16612,3412,49,0.01,9.4,9.4,97346456.0,0.001,41832
167468,16616,3412,49,0.01,9.4,9.4,96711440.0,0.001,41841
167506,16620,3412,49,0.01,9.39,9.39,53655632.0,0.001,41851
167543,16624,3412,49,0.01,9.37,9.37,86676656.0,0.001,41860
167577,16628,3411,49,0.01,9.32,9.32,68309296.0,0.001,41869
167616,16632,3410,49,0.01,9.34,9.34,65298888.0,0.001,41878
167652,16636,3410,49,0.01,9.34,9.34,87655736.0,0.001,41887
167690,16640,3410,49,0.01,9.36,9.36,75663944.0,0.001,41897
167726,16644,3410,49,0.01,9.32,9.32,86590064.0,0.001,41906
167765,16648,3410,49,0.01,9.35,9.35,75835040.0,0.001,41916
167804,16652,3410,49,0.01,9.36,9.36,82334160.0,0.001,41925
167840,16656,3409,49,0.01,9.33,9.33,104828912.0,0.001,41934
167878,16660,3409,49,0.01,9.33,9.33,77041680.0,0.001,41944
167916,16664,3409,49,0.01,9.33,9.33,66465344.0,0.001,41953
167954,16668,3409,49,0.01,9.33,9.33,77214192.0,0.001,41963
167992,16672,3409,49,0.01,9.35,9.35,68079176.0,0.001,41972
168031,16676,3409,49,0.01,9.36,9.36,58104128.0,0.001,41982
168069,16680,3408,49,0.01,9.36,9.36,82412360.0,0.001,41992
168108,16684,3408,49,0.01,9.39,9.39,75160112.0,0.001,42001
168147,16688,3407,49,0.01,9.41,9.41,116071712.0,0.001,42011
168186,16692,3407,49,0.01,9.4,9.4,58919148.0,0.001,42021
168223,16696,3407,49,0.01,9.43,9.43,53663356.0,0.001,42030
168262,16700,3407,49,0.01,9.46,9.46,62075668.0,0.001,42040
168299,16704,3407,49,0.01,9.44,9.44,76651840.0,0.001,42049
168334,16708,3407,49,0.01,9.43,9.43,83866032.0,0.001,42058
168371,16712,3406,49,0.01,9.42,9.42,59529700.0,0.001,42067
168410,16716,3406,49,0.01,9.42,9.42,85118408.0,0.001,42077
168447,16720,3406,49,0.01,9.41,9.41,94363984.0,0.001,42086
168486,16724,3406,49,0.01,9.43,9.43,65116980.0,0.001,42096
168522,16728,3406,49,0.01,9.45,9.45,77317160.0,0.001,42105
168560,16732,3406,49,0.01,9.44,9.44,95620176.0,0.001,42114
168600,16736,3406,49,0.01,9.48,9.48,70572152.0,0.001,42124
168638,16740,3405,49,0.01,9.48,9.48,82841864.0,0.001,42134
168674,16744,3404,49,0.01,9.48,9.48,88272736.0,0.001,42143
168714,16748,3404,49,0.01,9.49,9.49,107408680.0,0.001,42153
168749,16752,3404,49,0.01,9.45,9.45,69352176.0,0.001,42162
168785,16756,3404,49,0.01,9.45,9.45,48545268.0,0.001,42171
168825,16760,3404,49,0.01,9.47,9.47,71220280.0,0.001,42181
168864,16764,3404,49,0.01,9.48,9.48,88153240.0,0.001,42190
168901,16768,3404,49,0.01,9.47,9.47,55028632.0,0.001,42200
168937,16772,3403,49,0.01,9.45,9.45,81439872.0,0.001,42209
168975,16776,3402,49,0.01,9.44,9.44,99610848.0,0.001,42218
169014,16780,3402,49,0.01,9.45,9.45,125652728.0,0.001,42228
169052,16784,3403,49,0.01,9.44,9.44,93872016.0,0.001,42237
169089,16788,3403,49,0.01,9.42,9.42,67075492.0,0.001,42247
169126,16792,3403,49,0.01,9.4,9.4,78834848.0,0.001,42256
169163,16796,3403,49,0.01,9.4,9.4,71584992.0,0.001,42265
169204,16800,3402,49,0.01,9.42,9.42,96488696.0,0.001,42275
169244,16804,3402,49,0.01,9.45,9.45,75494944.0,0.001,42285
169281,16808,3401,49,0.01,9.47,9.47,94643392.0,0.001,42295
169319,16812,3401,49,0.01,9.48,9.48,91187264.0,0.001,42304
169355,16816,3401,49,0.01,9.45,9.45,72071920.0,0.001,42313
169397,16820,3401,49,0.01,9.5,9.5,104258656.0,0.001,42324
169433,16824,3401,49,0.01,9.47,9.47,66784896.0,0.001,42333
169470,16828,3401,49,0.01,9.48,9.48,89909352.0,0.001,42342
169507,16832,3401,49,0.01,9.47,9.47,70532608.0,0.001,42351
169547,16836,3400,49,0.01,9.47,9.47,72856224.0,0.001,42361
169584,16840,3400,49,0.01,9.46,9.46,63092032.0,0.001,42370
169623,16844,3400,49,0.01,9.49,9.49,73501736.0,0.001,42380
169661,16848,3400,49,0.01,9.47,9.47,61257376.0,0.001,42390
169701,16852,3400,49,0.01,9.52,9.52,65723688.0,0.001,42400
169741,16856,3400,49,0.01,9.56,9.56,73552824.0,0.001,42410
169779,16860,3400,49,0.01,9.54,9.54,86373760.0,0.001,42419
169818,16864,3399,49,0.01,9.54,9.54,96521224.0,0.001,42429
169854,16868,3398,49,0.01,9.53,9.53,89759072.0,0.001,42438
169891,16872,3398,49,0.01,9.54,9.54,71068568.0,0.001,42447
169931,16876,3399,49,0.01,9.56,9.56,61297880.0,0.001,42457
169968,16880,3398,50,0.01,9.54,9.54,57049460.0,0.001,42466
170005,16884,3399,50,0.01,9.53,9.53,62024780.0,0.001,42476
170043,16888,3399,50,0.01,9.54,9.54,49847540.0,0.001,42485
170081,16892,3398,50,0.01,9.55,9.55,54849496.0,0.001,42495
170118,16896,3397,50,0.01,9.55,9.55,78087936.0,0.001,42504
170158,16900,3397,50,0.01,9.54,9.54,76333776.0,0.001,42514
170195,16904,3397,50,0.01,9.51,9.51,66510392.0,0.001,42523
170234,16908,3397,50,0.01,9.53,9.53,67014892.0,0.001,42533
170271,16912,3397,50,0.01,9.52,9.52,84585776.0,0.001,42542
170309,16916,3397,50,0.01,9.54,9.54,68588568.0,0.001,42552
170349,16920,3397,50,0.01,9.52,9.52,90961336.0,0.001,42562
170383,16924,3396,50,0.01,9.5,9.5,94209248.0,0.001,42570
170420,16928,3396,50,0.01,9.5,9.5,85820624.0,0.001,42579
170459,16932,3396,50,0.01,9.52,9.52,55209340.0,0.001,42589
170499,16936,3396,50,0.01,9.52,9.52,69118944.0,0.001,42599
170536,16940,3396,50,0.01,9.52,9.52,63092860.0,0.001,42608
170575,16944,3396,50,0.01,9.52,9.52,81439552.0,0.001,42618
170611,16948,3396,50,0.01,9.5,9.5,79793736.0,0.001,42627
170646,16952,3396,50,0.01,9.45,9.45,92944000.0,0.001,42636
170684,16956,3396,50,0.01,9.43,9.43,56294772.0,0.001,42645
170723,16960,3396,50,0.01,9.44,9.44,98042392.0,0.001,42655
170759,16964,3396,50,0.01,9.41,9.41,82403712.0,0.001,42664
170798,16968,3396,50,0.01,9.44,9.44,82754072.0,0.001,42674
170837,16972,3396,50,0.01,9.46,9.46,103108672.0,0.001,42684
170876,16976,3396,50,0.01,9.45,9.45,62154064.0,0.001,42693
170913,16980,3396,50,0.01,9.45,9.45,94303168.0,0.001,42703
170952,16984,3396,50,0.01,9.47,9.47,93660952.0,0.001,42712
170991,16988,3396,50,0.01,9.48,9.48,69381184.0,0.001,42722
171026,16992,3396,50,0.01,9.45,9.45,112841680.0,0.001,42731
171063,16996,3396,50,0.01,9.45,9.45,76406032.0,0.001,42740
171102,17000,3396,50,0.01,9.44,9.44,85475536.0,0.001,42750
171140,17004,3395,50,0.01,9.45,9.45,98982352.0,0.001,42759
171178,17008,3395,50,0.01,9.44,9.44,95521168.0,0.001,42769
171216,17012,3393,50,0.01,9.45,9.45,67658016.0,0.001,42778
171251,17016,3393,50,0.01,9.42,9.42,69422440.0,0.001,42787
171287,17020,3393,50,0.01,9.38,9.38,82201376.0,0.001,42796
171323,17024,3393,50,0.01,9.4,9.4,70047104.0,0.001,42805
171359,17028,3394,50,0.01,9.39,9.39,80472304.0,0.001,42814
171398,17032,3394,50,0.01,9.39,9.39,58515836.0,0.001,42824
171435,17036,3394,50,0.01,9.36,9.36,86732688.0,0.001,42833
171472,17040,3393,50,0.01,9.36,9.36,69808000.0,0.001,42842
171511,17044,3392,50,0.01,9.36,9.36,58941396.0,0.001,42852
171549,17048,3392,50,0.01,9.38,9.38,82087672.0,0.001,42862
171584,17052,3392,50,0.01,9.38,9.38,120398568.0,0.001,42870
171622,17056,3392,50,0.01,9.38,9.38,76299224.0,0.001,42880
171662,17060,3392,50,0.01,9.39,9.39,86415288.0,0.001,42890
171699,17064,3392,50,0.01,9.4,9.4,98733552.0,0.001,42899
171737,17068,3392,50,0.01,9.39,9.39,69696600.0,0.001,42909
171774,17072,3391,50,0.01,9.37,9.37,77372760.0,0.001,42918
171812,17076,3391,50,0.01,9.36,9.36,69083056.0,0.001,42927
171848,17080,3391,50,0.01,9.35,9.35,93215008.0,0.001,42936
171884,17084,3391,50,0.01,9.32,9.32,100811952.0,0.001,42945
171922,17088,3391,50,0.01,9.31,9.31,83087536.0,0.001,42955
171958,17092,3391,50,0.01,9.32,9.32,75725776.0,0.001,42964
171996,17096,3391,50,0.01,9.33,9.33,83608720.0,0.001,42973
172033,17100,3390,50,0.01,9.31,9.31,73098400.0,0.001,42983
172073,17104,3390,50,0.01,9.33,9.33,71108496.0,0.001,42993
172114,17108,3389,50,0.01,9.36,9.36,99941288.0,0.001,43003
172150,17112,3389,50,0.01,9.34,9.34,84150960.0,0.001,43012
172188,17116,3389,50,0.01,9.37,9.37,81355584.0,0.001,43021
172225,17120,3389,50,0.01,9.38,9.38,101321584.0,0.001,43031
172260,17124,3388,50,0.01,9.37,9.37,83349488.0,0.001,43039
172297,17128,3387,50,0.01,9.38,9.38,58118840.0,0.001,43049
172336,17132,3388,50,0.01,9.38,9.38,57039028.0,0.001,43058
172375,17136,3388,50,0.01,9.4,9.4,76217208.0,0.001,43068
172415,17140,3388,50,0.01,9.43,9.43,107176496.0,0.001,43078
172452,17144,3388,50,0.01,9.41,9.41,82134256.0,0.001,43087
172488,17148,3388,50,0.01,9.39,9.39,58142880.0,0.001,43096
172526,17152,3388,50,0.01,9.42,9.42,77442280.0,0.001,43106
172565,17156,3388,50,0.01,9.43,9.43,90360560.0,0.001,43116
172604,17160,3387,50,0.01,9.42,9.42,93367016.0,0.001,43125
172641,17164,3386,50,0.01,9.42,9.42,85819928.0,0.001,43135
172676,17168,3386,50,0.01,9.39,9.39,102392424.0,0.001,43143
172714,17172,3387,50,0.01,9.4,9.4,96718736.0,0.001,43153
172751,17176,3387,51,0.01,9.39,9.39,72204864.0,0.001,43162
172787,17180,3387,51,0.01,9.39,9.39,78643008.0,0.001,43171
172827,17184,3386,51,0.01,9.43,9.43,84066160.0,0.001,43181
172865,17188,3385,51,0.01,9.43,9.43,86192128.0,0.001,43191
172904,17192,3385,51,0.01,9.46,9.46,101286448.0,0.001,43200
172941,17196,3385,51,0.01,9.45,9.45,133793232.0,0.001,43210
172977,17200,3385,51,0.01,9.44,9.44,99133328.0,0.001,43219
173015,17204,3385,51,0.01,9.42,9.42,71777896.0,0.001,43228
173052,17208,3385,51,0.01,9.38,9.38,119675296.0,0.001,43237
173091,17212,3385,51,0.01,9.41,9.41,71266312.0,0.001,43247
173130,17216,3384,51,0.01,9.42,9.42,72176832.0,0.001,43257
173169,17220,3383,51,0.01,9.44,9.44,71599432.0,0.001,43267
173206,17224,3383,51,0.01,9.46,9.46,70105648.0,0.001,43276
173243,17228,3384,51,0.01,9.46,9.46,54188192.0,0.001,43285
173281,17232,3384,51,0.01,9.45,9.45,117587808.0,0.001,43295
173321,17236,3384,51,0.01,9.46,9.46,83890496.0,0.001,43305
173357,17240,3384,51,0.01,9.42,9.42,60214500.0,0.001,43314
173392,17244,3383,51,0.01,9.4,9.4,99170176.0,0.001,43322
173427,17248,3383,51,0.01,9.39,9.39,72234880.0,0.001,43331
173465,17252,3382,51,0.01,9.39,9.39,62490104.0,0.001,43341
173502,17256,3382,51,0.01,9.37,9.37,68546320.0,0.001,43350
173539,17260,3382,51,0.01,9.35,9.35,85908496.0,0.001,43359
173577,17264,3382,51,0.01,9.36,9.36,114669672.0,0.001,43369
173614,17268,3383,51,0.01,9.38,9.38,88855952.0,0.001,43378
173652,17272,3383,51,0.01,9.38,9.38,100673120.0,0.001,43387
173688,17276,3382,51,0.01,9.37,9.37,81064008.0,0.001,43396
173726,17280,3381,51,0.01,9.39,9.39,94368288.0,0.001,43406
173764,17284,3381,51,0.01,9.37,9.37,82252056.0,0.001,43415
173802,17288,3381,51,0.01,9.37,9.37,74048144.0,0.001,43425
173841,17292,3381,51,0.01,9.37,9.37,89199360.0,0.001,43435
173879,17296,3381,51,0.01,9.38,9.38,89994936.0,0.001,43444
173917,17300,3381,51,0.01,9.4,9.4,112952896.0,0.001,43454
173953,17304,3381,51,0.01,9.38,9.38,69160640.0,0.001,43463
173990,17308,3380,51,0.01,9.38,9.38,67224072.0,0.001,43472
174029,17312,3379,51,0.01,9.38,9.38,99878760.0,0.001,43482
174068,17316,3379,51,0.01,9.38,9.38,86629768.0,0.001,43491
174106,17320,3380,51,0.01,9.37,9.37,100759896.0,0.001,43501
174143,17324,3380,51,0.01,9.37,9.37,72679112.0,0.001,43510
174180,17328,3380,51,0.01,9.37,9.37,95120472.0,0.001,43519
174222,17332,3379,51,0.01,9.41,9.41,79362192.0,0.001,43530
174260,17336,3379,51,0.01,9.39,9.39,85872120.0,0.001,43539
174299,17340,3378,51,0.01,9.42,9.42,69772208.0,0.001,43549
174338,17344,3378,51,0.01,9.46,9.46,59903484.0,0.001,43559
174376,17348,3378,51,0.01,9.49,9.49,97509368.0,0.001,43568
174411,17352,3378,51,0.01,9.46,9.46,88869264.0,0.001,43577
174450,17356,3378,51,0.01,9.48,9.48,84676640.0,0.001,43587
174488,17360,3379,51,0.01,9.49,9.49,86028352.0,0.001,43596
174525,17364,3377,51,0.01,9.48,9.48,106092176.0,0.001,43606
174563,17368,3377,51,0.01,9.49,9.49,91725216.0,0.001,43615
174600,17372,3377,51,0.01,9.48,9.48,55082724.0,0.001,43624
174639,17376,3377,51,0.01,9.51,9.51,61811568.0,0.001,43634
174676,17380,3377,51,0.01,9.5,9.5,73190512.0,0.001,43643
174714,17384,3377,51,0.01,9.5,9.5,67817976.0,0.001,43653
174755,17388,3377,51,0.01,9.53,9.53,87522400.0,0.001,43663
174791,17392,3377,51,0.01,9.5,9.5,74847464.0,0.001,43672
174830,17396,3377,51,0.01,9.51,9.51,87258504.0,0.001,43682
174868,17400,3376,51,0.01,9.51,9.51,86262712.0,0.001,43691
174904,17404,3376,51,0.01,9.51,9.51,78535072.0,0.001,43700
174943,17408,3376,51,0.01,9.53,9.53,64472884.0,0.001,43710
174982,17412,3376,51,0.01,9.53,9.53,88355592.0,0.001,43720
175018,17416,3376,51,0.01,9.5,9.5,103305296.0,0.001,43729
175055,17420,3376,51,0.01,9.49,9.49,87395952.0,0.001,43738
175094,17424,3376,51,0.01,9.51,9.51,94627056.0,0.001,43748
175134,17428,3376,51,0.01,9.54,9.54,80198992.0,0.001,43758
175173,17432,3375,51,0.01,9.51,9.51,85505496.0,0.001,43768
175211,17436,3375,51,0.01,9.51,9.51,109093696.0,0.001,43777
175249,17440,3374,51,0.01,9.5,9.5,102898536.0,0.001,43787
175286,17444,3374,51,0.01,9.48,9.48,103357312.0,0.001,43796
175321,17448,3374,51,0.01,9.45,9.45,61962716.0,0.001,43805
175360,17452,3374,51,0.01,9.49,9.49,83567552.0,0.001,43814
175397,17456,3374,51,0.01,9.47,9.47,75543200.0,0.001,43824
175432,17460,3374,51,0.01,9.44,9.44,75098896.0,0.001,43832
175467,17464,3374,51,0.01,9.42,9.42,81779408.0,0.001,43841
175504,17468,3374,52,0.01,9.41,9.41,97713608.0,0.001,43850
175540,17472,3373,52,0.01,9.4,9.4,73400608.0,0.001,43859
175578,17476,3373,52,0.01,9.39,9.39,100543168.0,0.001,43869
175615,17480,3373,52,0.01,9.39,9.39,81235056.0,0.001,43878
175654,17484,3373,52,0.01,9.4,9.4,73095256.0,0.001,43888
175693,17488,3373,52,0.01,9.38,9.38,67054432.0,0.001,43898
175727,17492,3373,52,0.01,9.36,9.36,96269672.0,0.001,43906
175764,17496,3373,52,0.01,9.34,9.34,83157440.0,0.001,43915
175801,17500,3373,52,0.01,9.33,9.33,76910960.0,0.001,43925
175837,17504,3373,52,0.01,9.33,9.33,82676208.0,0.001,43934
175872,17508,3373,52,0.01,9.29,9.29,81271992.0,0.001,43942
175906,17512,3373,52,0.01,9.24,9.24,85635360.0,0.001,43951
175943,17516,3373,52,0.01,9.25,9.25,74987664.0,0.001,43960
175982,17520,3373,52,0.01,9.27,9.27,107433472.0,0.001,43970
176021,17524,3373,52,0.01,9.27,9.27,118435264.0,0.001,43980
176056,17528,3373,52,0.01,9.22,9.22,82004960.0,0.001,43988
176093,17532,3372,52,0.01,9.2,9.2,91046160.0,0.001,43998
